437,23,4.0,5.0,1.0
207,276,2.0,3.670346969004179,1.670346969004179
923,9,4.0,4.7207207207207205,0.7207207207207205
293,124,4.0,4.230319021225798,0.23031902122579773
846,451,4.0,2.470350275120305,1.529649724879695
246,1,4.0,3.5607375320116605,0.43926246798833946
43,591,5.0,3.1046396841066137,1.8953603158933863
843,504,2.0,2.334300942264428,0.3343009422644281
747,367,3.0,2.530041698256255,0.4699583017437452
429,123,4.0,4.0,0.0
588,144,3.0,2.9898796289197267,0.010120371080273305
369,172,5.0,4.355551889127207,0.6444481108727933
497,50,5.0,4.206617342551828,0.7933826574481717
380,845,4.0,4.292365204229067,0.29236520422906676
474,117,4.0,4.752353890246587,0.7523538902465869
557,872,5.0,4.514950166112957,0.48504983388704304
359,751,4.0,3.2262516455051173,0.7737483544948827
733,150,2.0,4.0,2.0
59,286,3.0,3.464806013688039,0.464806013688039
393,1028,3.0,4.0,1.0
22,732,4.0,3.0,1.0
716,193,5.0,3.4965378601742234,1.5034621398257766
541,222,4.0,3.4815375203110306,0.5184624796889694
283,21,3.0,5.0,2.0
94,80,2.0,4.0,2.0
405,1045,3.0,4.0,1.0
222,781,3.0,3.0,0.0
119,109,5.0,3.5103050288540807,1.4896949711459193
717,866,1.0,1.0,0.0
65,100,3.0,4.602346454407894,1.6023464544078942
466,405,3.0,4.2552443128621675,1.2552443128621675
874,137,4.0,4.2781954887218046,0.27819548872180455
629,162,5.0,3.4978195893968347,1.5021804106031653
460,20,4.0,2.1225806451612907,1.8774193548387093
13,260,1.0,2.6906353898664936,1.6906353898664936
354,93,4.0,4.0,0.0
257,276,5.0,3.89514536665078,1.1048546333492202
844,99,3.0,3.0,0.0
249,137,4.0,4.298976885183782,0.29897688518378196
65,476,3.0,1.0,2.0
640,38,4.0,3.0,1.0
7,47,5.0,3.0,2.0
569,9,5.0,4.701341567291312,0.2986584327086881
331,132,3.0,4.216072527841512,1.2160725278415123
455,582,2.0,3.734245403039218,1.734245403039218
151,86,5.0,3.788403895392563,1.211596104607437
373,238,4.0,3.365903845619109,0.6340961543808912
