437,23,4.0,3.965477187203282,0.03452281279671787
207,276,2.0,3.9375755237311223,1.9375755237311223
923,9,4.0,4.184084186520994,0.18408418652099368
293,124,4.0,2.6629258548084263,1.3370741451915737
246,1,4.0,2.5622079190929963,1.4377920809070037
43,591,5.0,3.647722413605375,1.3522775863946248
843,504,2.0,2.8251911901958726,0.8251911901958726
296,696,4.0,4.5578231292517,0.5578231292517
429,123,4.0,3.514000596008821,0.4859994039911788
588,144,3.0,3.5794710629613338,0.5794710629613338
369,172,5.0,4.798294914321703,0.20170508567829692
497,50,5.0,3.6147448847451376,1.3852551152548624
380,845,4.0,3.0841834489088984,0.9158165510911016
474,117,4.0,3.8988413387864553,0.10115866121354467
22,167,3.0,3.5848958333333334,0.5848958333333334
557,872,5.0,3.911687295754527,1.0883127042454732
359,751,4.0,6.030269163484446,2.030269163484446
733,150,2.0,2.689774448246521,0.6897744482465211
59,286,3.0,3.5389122468168415,0.5389122468168415
393,1028,3.0,3.3272873798076033,0.32728737980760325
22,732,4.0,2.9780685240963853,1.0219314759036147
95,862,1.0,0.6505995203836932,0.3494004796163068
541,222,4.0,4.189042017096269,0.189042017096269
283,21,3.0,1.7129709800152466,1.2870290199847534
222,781,3.0,2.8157622739018087,0.18423772609819133
119,109,5.0,4.249165865181685,0.750834134818315
717,866,1.0,4.3063547294672055,3.3063547294672055
65,100,3.0,4.0498864805324954,1.0498864805324954
466,405,3.0,3.5640435278770024,0.5640435278770024
874,137,4.0,3.1283377151436156,0.8716622848563844
460,20,4.0,3.13903743315508,0.8609625668449201
13,260,1.0,2.691450710550932,1.691450710550932
354,93,4.0,3.9462762250130217,0.053723774986978334
763,505,4.0,3.959416324669403,0.040583675330597035
257,276,5.0,3.974721821396979,1.025278178603021
249,137,4.0,4.011944323264067,0.011944323264066803
65,476,3.0,4.29960059136638,1.2996005913663797
7,47,5.0,4.0062441524630845,0.9937558475369155
569,9,5.0,3.0794166499382416,1.9205833500617584
331,132,3.0,3.7242524916943522,0.7242524916943522
455,582,2.0,4.261266192300676,2.261266192300676
151,86,5.0,5.193643994868525,0.19364399486852513
373,238,4.0,2.9309803660233875,1.0690196339766125
655,591,3.0,2.4565833254678124,0.5434166745321876
164,313,5.0,4.295402871761816,0.7045971282381842
328,164,3.0,3.4149446778469743,0.4149446778469743
1,221,5.0,3.9182510081934545,1.0817489918065455
10,135,5.0,4.593229824308695,0.4067701756913049
