437,23,4.0,3.998305580983781,0.0016944190162191397
207,276,2.0,4.499554437541433,2.499554437541433
923,9,4.0,4.0,0.0
293,124,4.0,3.749186668131946,0.2508133318680539
846,451,4.0,4.0,0.0
246,1,4.0,3.5972581916775317,0.4027418083224683
43,591,5.0,3.0000000000000004,1.9999999999999996
843,504,2.0,3.4999307324946813,1.4999307324946813
296,696,4.0,3.5025063136092074,0.4974936863907926
694,614,4.0,4.0,0.0
588,144,3.0,4.0,1.0
369,172,5.0,4.398090640410144,0.6019093595898557
497,50,5.0,4.499831314680102,0.5001686853198981
474,117,4.0,3.006590863223589,0.9934091367764109
788,399,3.0,3.006453579787703,0.006453579787702779
22,167,3.0,2.9999999999999996,4.440892098500626E-16
359,751,4.0,2.9999999999999996,1.0000000000000004
59,286,3.0,3.4996110025324585,0.4996110025324585
393,1028,3.0,1.0,2.0
22,732,4.0,3.332851566095369,0.667148433904631
716,193,5.0,4.0,1.0
541,222,4.0,2.5008251204657284,1.4991748795342716
299,408,4.0,4.0,0.0
283,21,3.0,3.000383859789776,3.838597897760643E-4
94,80,2.0,2.4987208276403545,0.4987208276403545
405,1045,3.0,4.0,1.0
222,781,3.0,2.5107294817249284,0.4892705182750716
119,109,5.0,2.7486321409322305,2.2513678590677695
717,866,1.0,5.0,4.0
65,100,3.0,4.37268525261645,1.3726852526164501
466,405,3.0,4.0,1.0
629,162,5.0,3.501301940717508,1.498698059282492
378,1135,2.0,2.0,0.0
279,1110,3.0,2.673871488387213,0.326128511612787
257,276,5.0,3.9995459964473588,1.0004540035526412
844,99,3.0,3.0,0.0
249,137,4.0,4.0,0.0
65,476,3.0,2.9988373716693917,0.0011626283306083174
640,38,4.0,3.0,1.0
7,47,5.0,3.7501150483572636,1.2498849516427364
569,9,5.0,4.0,1.0
331,132,3.0,4.667406804463464,1.6674068044634636
455,582,2.0,4.499512656946354,2.4995126569463544
151,86,5.0,3.9964685659868238,1.0035314340131762
373,238,4.0,4.0,0.0
655,591,3.0,3.0,0.0
164,313,5.0,4.554377799044846,0.44562220095515404
328,164,3.0,3.0000000000000004,4.440892098500626E-16
1,221,5.0,4.50070130551253,0.4992986944874698
10,135,5.0,4.444011688068713,0.5559883119312872
128,392,3.0,3.000346958299663,3.4695829966313596E-4
881,194,3.0,3.4998356138399256,0.4998356138399256
329,331,3.0,4.001888475079369,1.0018884750793688
788,46,3.0,2.513292069397464,0.4867079306025359
24,427,5.0,4.249570841718539,0.7504291582814613
871,289,3.0,3.398534336489181,0.39853433648918113
444,50,5.0,4.74971323554089,0.25028676445911024
738,231,3.0,3.0000000000000004,4.440892098500626E-16
690,554,3.0,3.7521730761492864,0.7521730761492864
373,709,5.0,5.0,0.0
654,173,5.0,4.0,1.0
572,9,5.0,4.0,1.0
6,521,4.0,4.142858169806963,0.14285816980696264
254,222,4.0,3.4975074310534544,0.5024925689465456
18,65,5.0,2.998394844246285,2.001605155753715
758,802,3.0,3.3322778619604083,0.3322778619604083
535,614,5.0,3.503425947775575,1.496574052224425
329,655,4.0,4.249058737987443,0.24905873798744338
738,188,3.0,3.74975133228424,0.74975133228424
517,284,2.0,3.0,1.0
328,729,4.0,3.2444912783245203,0.7555087216754797
545,423,4.0,3.9951908673482848,0.004809132651715231
712,69,3.0,4.0,1.0
597,127,4.0,5.0,1.0
677,307,5.0,3.998713353517736,1.001286646482264
717,7,4.0,4.0,0.0
586,234,3.0,3.669227131349568,0.6692271313495679
83,584,4.0,3.746930308298877,0.25306969170112303
212,191,3.0,3.331124134062819,0.33112413406281904
807,380,4.0,3.0,1.0
129,307,2.0,2.7546208939311567,0.7546208939311567
657,117,4.0,4.0,0.0
328,651,5.0,4.333888678269263,0.6661113217307371
796,231,3.0,2.801219052863028,0.19878094713697214
334,70,3.0,4.0,1.0
456,1020,4.0,3.0,1.0
337,520,5.0,4.250343181570089,0.7496568184299113
378,234,4.0,4.336469205884975,0.336469205884975
268,840,2.0,3.0,1.0
295,191,5.0,4.2497135182816015,0.7502864817183985
308,44,4.0,3.3340222321784663,0.6659777678215337
265,107,1.0,2.9999999999999996,1.9999999999999996
454,97,4.0,3.997359231914764,0.002640768085235834
545,444,3.0,3.5012687172381307,0.5012687172381307
126,272,3.0,4.6631851712794825,1.6631851712794825
82,134,4.0,4.749750875197138,0.7497508751971376
916,1401,3.0,2.0,1.0
614,237,2.0,3.4985645060375385,1.4985645060375385
622,82,3.0,4.001519467661793,1.001519467661793
548,928,3.0,1.0,2.0
85,631,4.0,3.4983400472501596,0.5016599527498404
344,111,4.0,3.6662113885135943,0.3337886114864057
524,291,4.0,3.0052092011859926,0.9947907988140074
796,692,5.0,3.499242387625504,1.5007576123744961
839,1,4.0,3.6654522592259937,0.3345477407740063
295,318,5.0,4.499487851945189,0.5005121480548107
463,242,2.0,4.0,2.0
524,52,4.0,3.0,1.0
307,529,4.0,3.999288879034126,7.111209658741124E-4
43,51,1.0,4.0,3.0
167,318,5.0,4.80042226587529,0.19957773412471003
144,476,2.0,2.4982905691547064,0.4982905691547064
748,56,4.0,3.5022731360307326,0.49772686396926735
840,7,4.0,4.0,0.0
835,988,3.0,2.500301814650715,0.4996981853492848
301,1091,3.0,3.0,0.0
314,1074,3.0,4.0,1.0
334,171,4.0,4.0,0.0
783,750,4.0,4.336898642891249,0.33689864289124927
561,640,5.0,2.9999999999999996,2.0000000000000004
280,96,4.0,4.33329881281818,0.33329881281817997
541,304,4.0,4.0,0.0
717,260,1.0,3.331351545780441,2.331351545780441
44,294,4.0,3.1272479233805095,0.8727520766194905
315,79,4.0,4.000201116997049,2.011169970490556E-4
622,132,4.0,5.0,1.0
425,7,3.0,4.333186816217008,1.3331868162170082
13,73,3.0,3.222403246788494,0.222403246788494
201,466,4.0,4.0,0.0
144,778,4.0,2.9999999999999996,1.0000000000000004
251,476,2.0,2.3321161223730673,0.3321161223730673
629,64,5.0,5.0,0.0
640,210,5.0,4.498864384615938,0.5011356153840616
276,1239,1.0,2.3402524437643573,1.3402524437643573
64,633,5.0,3.8751757686826838,1.1248242313173162
456,380,3.0,3.4980322422585357,0.4980322422585357
62,512,4.0,4.000232329688682,2.3232968868214243E-4
201,515,5.0,4.336376532433709,0.6636234675662909
932,9,5.0,4.0,1.0
444,313,4.0,4.749220033255133,0.7492200332551331
500,425,4.0,2.9999999999999996,1.0000000000000004
474,529,5.0,3.0,2.0
880,96,4.0,4.401553639131465,0.4015536391314649
219,71,1.0,4.00108483338195,3.0010848333819498
777,157,3.0,4.500140853590709,1.5001408535907093
409,518,1.0,4.00321493903749,3.0032149390374903
468,58,4.0,4.0,0.0
318,204,5.0,3.7481173096643774,1.2518826903356226
97,603,4.0,4.500480165996242,0.5004801659962421
7,652,3.0,3.000694346027474,6.943460274739799E-4
291,72,4.0,2.495852474993471,1.504147525006529
503,20,5.0,3.0,2.0
943,11,4.0,2.9991350539681814,1.0008649460318186
524,60,5.0,3.0,2.0
363,97,2.0,3.9991542505418827,1.9991542505418827
313,195,5.0,3.6734039531456086,1.3265960468543914
498,228,2.0,3.198976916846114,1.1989769168461142
69,289,4.0,2.7515937290813572,1.2484062709186428
484,89,4.0,4.598359704783078,0.5983597047830784
442,294,2.0,2.828277288985918,0.8282772889859178
263,510,4.0,4.003290719622395,0.003290719622395244
312,611,5.0,4.0,1.0
196,381,4.0,2.9999999999999996,1.0000000000000004
335,288,4.0,3.568547186340806,0.43145281365919397
184,58,4.0,3.6655536160795212,0.33444638392047876
456,208,4.0,4.003479478488969,0.0034794784889689012
106,59,4.0,3.0,1.0
347,69,5.0,4.501664210356087,0.4983357896439129
95,627,4.0,2.5007960087786794,1.4992039912213206
90,1134,3.0,3.0000000000000004,4.440892098500626E-16
63,328,2.0,3.004728008443604,1.004728008443604
682,235,1.0,3.0,2.0
401,430,2.0,3.0000000000000004,1.0000000000000004
216,405,3.0,2.4985095273374682,0.5014904726625318
508,238,4.0,4.0,0.0
516,191,4.0,4.0,0.0
815,333,3.0,3.2562987630185862,0.25629876301858623
559,204,3.0,3.333987018022627,0.333987018022627
92,222,4.0,3.6233938656567153,0.3766061343432847
279,248,4.0,3.0034151662815023,0.9965848337184977
650,98,4.0,4.500954261203966,0.5009542612039661
474,83,3.0,4.0,1.0
573,237,4.0,3.334054953360554,0.6659450466394459
292,223,5.0,2.497416712197902,2.502583287802098
943,68,4.0,2.7492891951244878,1.2507108048755122
561,942,3.0,2.9999999999999996,4.440892098500626E-16
269,197,5.0,4.0,1.0
38,393,5.0,3.332910839106449,1.6670891608935512
59,87,4.0,3.500115864280515,0.4998841357194852
393,173,5.0,4.497559342543446,0.5024406574565541
85,502,4.0,3.0018392529933187,0.9981607470066813
299,198,4.0,3.001996805029024,0.998003194970976
719,289,2.0,3.245888483844729,1.245888483844729
538,216,4.0,3.0,1.0
687,245,3.0,2.6725966460942137,0.32740335390578634
35,243,2.0,1.9931872158934496,0.006812784106550396
345,86,4.0,3.6683902632513274,0.33160973674867256
758,100,5.0,5.000000000000001,8.881784197001252E-16
524,978,3.0,2.0,1.0
58,98,4.0,3.714211507405887,0.2857884925941132
653,70,2.0,4.0,2.0
487,540,2.0,3.0,1.0
437,65,4.0,4.0,0.0
709,578,4.0,3.334014465499406,0.6659855345005941
385,152,3.0,4.0,1.0
749,194,5.0,4.500972980624087,0.4990270193759132
120,924,4.0,3.498926606907333,0.5010733930926672
24,662,5.0,3.0,2.0
591,286,4.0,3.7464102797749597,0.25358972022504034
630,153,3.0,2.9999999999999996,4.440892098500626E-16
301,719,4.0,2.0,2.0
838,311,4.0,4.0,0.0
918,133,1.0,5.0,4.0
919,25,4.0,4.0,0.0
313,200,3.0,3.3313603646211143,0.3313603646211143
553,506,4.0,3.0,1.0
330,570,4.0,3.20434823160899,0.7956517683910098
363,7,3.0,4.332297638553412,1.3322976385534124
592,127,5.0,4.999999999999999,8.881784197001252E-16
734,28,4.0,5.0,1.0
382,481,5.0,4.0,1.0
334,761,2.0,4.0,2.0
514,222,4.0,2.5017513511425613,1.4982486488574387
693,134,4.0,5.0,1.0
209,285,5.0,4.0,1.0
524,613,4.0,3.0,1.0
548,281,4.0,2.499266625096134,1.500733374903866
585,283,4.0,4.0,0.0
885,82,4.0,4.002083187867937,0.002083187867937042
131,845,4.0,3.0006925024491746,0.9993074975508254
916,210,4.0,4.666787872659876,0.6667878726598762
721,873,3.0,3.3355575067827785,0.3355575067827785
207,237,4.0,3.499554437541433,0.5004455624585669
933,62,1.0,3.199770327097998,2.199770327097998
790,1,3.0,3.750976828877139,0.750976828877139
336,619,3.0,3.0,0.0
606,1149,4.0,5.0,1.0
1,137,5.0,4.599877905813532,0.40012209418646805
625,183,3.0,4.602933562696021,1.6029335626960206
788,665,2.0,3.6028577656790555,1.6028577656790555
95,465,3.0,2.0,1.0
345,772,4.0,4.0,0.0
835,354,3.0,2.0,1.0
826,188,4.0,4.004056442111703,0.004056442111703085
548,270,5.0,3.4013233598963954,1.5986766401036046
864,97,4.0,2.9999999999999996,1.0000000000000004
275,624,3.0,4.0,1.0
393,322,4.0,3.8327641650960467,0.16723583490395333
823,4,5.0,3.400657036593057,1.5993429634069432
213,318,5.0,4.499274504885402,0.5007254951145983
711,95,4.0,5.0,1.0
5,387,3.0,4.33263582304146,1.3326358230414597
190,302,5.0,3.9991320035095077,1.0008679964904923
127,449,4.0,2.999289635264728,1.000710364735272
710,181,3.0,4.399417481759006,1.3994174817590057
533,303,4.0,4.0,0.0
38,69,5.0,3.8582277321504024,1.1417722678495976
465,474,3.0,4.3309490273065485,1.3309490273065485
103,69,3.0,3.5690041860679993,0.5690041860679993
696,245,4.0,2.669127900684956,1.330872099315044
916,58,5.0,4.0,1.0
280,167,4.0,2.500318468005137,1.499681531994863
610,162,5.0,3.500064107432536,1.4999358925674642
29,343,3.0,2.500527833470587,0.49947216652941284
425,183,3.0,4.598081644272947,1.5980816442729466
85,310,3.0,3.0,0.0
82,64,5.0,3.999499360799635,1.0005006392003648
307,739,2.0,2.998393055114611,0.9983930551146112
85,527,4.0,4.286067610910221,0.28606761091022115
629,322,3.0,3.800867624348994,0.8008676243489941
696,302,5.0,3.998647834552266,1.001352165447734
357,685,3.0,3.0000000000000004,4.440892098500626E-16
325,435,3.0,4.2016887758385115,1.2016887758385115
218,4,3.0,3.2029534189079203,0.2029534189079203
281,294,3.0,2.997814622888864,0.0021853771111359777
705,174,5.0,4.200918727668061,0.7990812723319394
790,181,4.0,4.332824488965647,0.3328244889656471
234,148,3.0,2.5002244275601493,0.4997755724398507
538,144,4.0,4.0,0.0
729,683,2.0,2.4997465951016467,0.49974659510164665
425,435,3.0,4.4006996627108785,1.4006996627108785
425,322,3.0,3.799145693496848,0.7991456934968482
167,241,5.0,3.251034565726962,1.748965434273038
437,124,5.0,5.0,0.0
222,815,2.0,2.0,0.0
435,433,5.0,2.0,3.0
337,250,3.0,4.0,1.0
631,332,3.0,3.493034382352188,0.4930343823521879
933,25,2.0,4.0,2.0
354,59,5.0,3.0,2.0
58,652,5.0,2.0,3.0
755,887,3.0,2.0,1.0
56,219,5.0,2.9987511614118243,2.0012488385881757
932,427,4.0,2.500497181187743,1.4995028188122572
538,176,4.0,4.20042303941081,0.2004230394108104
537,279,2.0,2.0,0.0
6,303,3.0,4.497273628146076,1.4972736281460763
535,971,2.0,4.0,2.0
234,661,5.0,4.0,1.0
822,71,4.0,3.996908864366357,0.0030911356336429385
280,1041,5.0,2.0,3.0
138,111,4.0,3.331607528190532,0.6683924718094678
187,134,3.0,5.0,2.0
239,195,5.0,4.170988462542941,0.8290115374570588
900,288,2.0,3.400418727482147,1.4004187274821471
495,501,3.0,3.3326659054664547,0.3326659054664547
450,1286,3.0,2.0,1.0
618,427,5.0,3.5023960038412176,1.4976039961587824
276,541,3.0,2.323666603636914,0.676333396363086
116,292,4.0,2.330372774124874,1.669627225875126
295,235,4.0,1.9982769834656355,2.0017230165343642
618,161,4.0,3.6674222615689396,0.3325777384310604
73,683,2.0,3.0,1.0
424,292,4.0,1.9997045429648563,2.0002954570351434
488,322,3.0,3.205797762452063,0.20579776245206283
880,742,4.0,4.003734778906124,0.00373477890612417
14,56,5.0,4.29937431007993,0.70062568992007
435,260,3.0,3.0,0.0
321,435,5.0,4.2024797555825755,0.7975202444174245
210,301,4.0,2.7593580746721798,1.2406419253278202
343,163,5.0,3.4995491127728857,1.5004508872271143
417,358,2.0,2.001376314876424,0.0013763148764240896
197,11,1.0,4.245469359932868,3.2454693599328683
378,126,4.0,4.0,0.0
207,183,2.0,4.20325226566076,2.20325226566076
284,328,4.0,2.9975735303268314,1.0024264696731686
224,387,4.0,4.0,0.0
785,22,4.0,5.0,1.0
618,2,2.0,3.0,1.0
25,463,4.0,4.332994950874366,0.33299495087436615
543,466,4.0,4.0,0.0
345,70,5.0,4.0,1.0
342,3,2.0,3.0,1.0
683,1280,3.0,2.9999999999999996,4.440892098500626E-16
416,1139,3.0,1.0,2.0
327,523,4.0,4.002004769138756,0.002004769138755691
770,117,5.0,4.0,1.0
223,756,3.0,2.9983226645456007,0.001677335454399298
152,120,2.0,2.0,0.0
676,750,4.0,4.333159258191281,0.333159258191281
815,518,3.0,2.7513059735145644,0.2486940264854356
